year,district,candidate,candidate_key,filing_status,filing_date,pdf_label,pdf_url,pdf_local_path,download_status,form_type_detected,filed_as,office_sought,ballot_name,campaign_website,race_ethnicity_self_reported,tribe_native_corporation_self_reported,occupation,occupational_background,prior_govt_experience,education_background,public_funding_program,candidate_committee,filing_method,parse_method,text_local_path,needs_manual_review
2024,3,Tiffany Koyama Lane,2024|3|tiffany koyama lane,Qualified,"July 2, 2024",Candidate Filing Application (as amended),https://www.portland.gov/auditor/elections/documents/koyama-lane-aud-120-amended/download,candidate_filings/2024/pdfs/d3/tiffany-koyama-lane/candidate-filing-application-as-amended.pdf,downloaded,candidate_filing_application,Amendment,Councilor District 3 (2-Year Term),Tiffany Koyama Lane Page 2: Candidate Information,www.teachertiffanyforthepeople.com,Asian or Asian American | Page 9: Candidate Information: Demographic Information,,"Teacher, Portland Public Schools","Teacher, Portland Public Schools, 2012-present Teacher, New York Public Schools, 2009-2012",NA,"[{""school"": ""University of Oregon"", ""last_grade_completed"": ""Master's Degree"", ""credential"": ""M.Ed"", ""course_of_study"": ""Elementary Education with ESOL Endorsement""}, {""school"": ""University of Oregon"", ""last_grade_completed"": ""Bachelor's Degree"", ""credential"": ""B.A."", ""course_of_study"": ""Spanish and Educational Studies (Honors, Magna Cum""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d3/tiffany-koyama-lane/candidate-filing-application-as-amended.txt,False
2024,3,Tiffany Koyama Lane,2024|3|tiffany koyama lane,Qualified,"July 2, 2024",Candidate Filing Application (original),https://www.portland.gov/auditor/elections/documents/koyama-lane-aud-120-original/download,candidate_filings/2024/pdfs/d3/tiffany-koyama-lane/candidate-filing-application-original.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,ocr_fallback,candidate_filings/2024/extracted_text/d3/tiffany-koyama-lane/candidate-filing-application-original.txt,True
2024,3,Kenneth (Kent) R Landgraver III,2024|3|kenneth kent r landgraver iii,Qualified,"July 30, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/landgraver-aud-120/download,candidate_filings/2024/pdfs/d3/kenneth-kent-r-landgraver-iii/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 3 (2-Year Term),Kenneth (Kent) R Landgraver III Page 2: Candidate Information,,White | Page 9: Candidate Information: Demographic Information,,"Scientific Instrument Technician, Oregon OSHA",Oregon Army National Guard - 31 years - Retired Operations Manager C&L Terminals,None,"[{""school"": ""Oregon State University"", ""last_grade_completed"": ""Sophmore"", ""credential"": ""Degree"", ""course_of_study"": ""Chemical Engineering""}, {""school"": ""Lincoln High School"", ""last_grade_completed"": ""12th"", ""credential"": ""Diploma"", ""course_of_study"": ""Honors""}, {""school"": ""US Army Signal Corps School"", ""last_grade_completed"": ""48 weeks"", ""credential"": ""Certificate"", ""course_of_study"": ""Tactical Microwave Systems Repairer""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d3/kenneth-kent-r-landgraver-iii/candidate-filing-application.txt,False
2024,3,Angelita Morillo,2024|3|angelita morillo,Qualified,"July 3, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/morillo-redacted-aud-120-0/download,candidate_filings/2024/pdfs/d3/angelita-morillo/candidate-filing-application.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,ocr_fallback,candidate_filings/2024/extracted_text/d3/angelita-morillo/candidate-filing-application.txt,True
2024,3,Steve Novick,2024|3|steve novick,Qualified,"August 19, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/steve-novick-aud-120/download,candidate_filings/2024/pdfs/d3/steve-novick/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 3 (2-Year Term),Steve Novick Page 2: Candidate Information,novickforportland.com,White | Page 9: Candidate Information: Demographic Information,,"Special Assistant Attorney General, Oregon Department of Justice","Portland City Commissioner; environmental lawyer, public policy researcher, non-profit director","Portland City Commissioner; Trial Attorney, U.S. Department of Justice, Environmental Enforcement Section","[{""school"": ""University of Oregon"", ""last_grade_completed"": ""16th"", ""credential"": ""B.A., Honors College"", ""course_of_study"": ""History""}, {""school"": ""Harvard Law School"", ""last_grade_completed"": ""19th"", ""credential"": ""J.D."", ""course_of_study"": ""Law""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d3/steve-novick/candidate-filing-application.txt,False
2024,3,David O'Connor,2024|3|david o connor,Qualified,"June 24, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/oconnor-david-aud-120/download,candidate_filings/2024/pdfs/d3/david-o-connor/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 3 (2-Year Term),David O'Connor Page 2: Candidate Information,,White | 3 / 8,,Assistant General Manager of Hotel deLuxe,Housekeeping Manager at Multnomah Athletic Club. Director of Housekeeping at the Hotel Vintage,N/A,"[{""school"": ""University of Wisconsin - Stout"", ""last_grade_completed"": ""5 years"", ""credential"": ""Not Graduated"", ""course_of_study"": ""Hotel Restaurant and Toursim Managment""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d3/david-o-connor/candidate-filing-application.txt,False
2024,3,Ahlam K Osman,2024|3|ahlam k osman,Qualified,"August 27, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/osman-aud-120/download,candidate_filings/2024/pdfs/d3/ahlam-k-osman/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 3 (2-Year Term),Ahlam K Osman Page 2: Candidate Information,https://ahlam4pdx.com/,Black or African American | Page 9: Candidate Information: Demographic Information,,Employed,Former AYCO employee.,Multnomah Youth Commission,"[{""school"": ""Portland State University"", ""last_grade_completed"": ""Senior"", ""credential"": """", ""course_of_study"": ""B.A Community Development""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d3/ahlam-k-osman/candidate-filing-application.txt,False
2024,3,Cristal Azul Otero,2024|3|cristal azul otero,Qualified,"August 27, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/cristal-azul-otero-aud-120-2024/download,candidate_filings/2024/pdfs/d3/cristal-azul-otero/candidate-filing-application.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,ocr_fallback,candidate_filings/2024/extracted_text/d3/cristal-azul-otero/candidate-filing-application.txt,True
2024,3,Terry Parker,2024|3|terry parker,Qualified,"June 6, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/parker-aud-120/download,candidate_filings/2024/pdfs/d3/terry-parker/candidate-filing-application.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,ocr_fallback,candidate_filings/2024/extracted_text/d3/terry-parker/candidate-filing-application.txt,True
2024,3,Heart Free Pham,2024|3|heart free pham,Qualified,"August 12, 2024",Candidate Filing Application (as amended),https://www.portland.gov/auditor/elections/documents/pham-aud-120-ammended/download,candidate_filings/2024/pdfs/d3/heart-free-pham/candidate-filing-application-as-amended.pdf,downloaded,candidate_filing_application,Amendment,Councilor District 3 (2-Year Term),Heart Free Pham Page 2: Candidate Information,,Asian or Asian American | White,,Rail Road Conductor,English as a Second Language Teacher,Community Organizer - Bernie Sanders 2016 Presidential Campaign,"[{""school"": ""University of Puget Sound"", ""last_grade_completed"": ""Senior Year"", ""credential"": ""Bachelor of Science"", ""course_of_study"": ""Biochemistry""}, {""school"": ""Benson Polytechnic High School"", ""last_grade_completed"": ""12th"", ""credential"": ""Diploma"", ""course_of_study"": ""Health Occupations""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d3/heart-free-pham/candidate-filing-application-as-amended.txt,False
2024,3,Heart Free Pham,2024|3|heart free pham,Qualified,"August 12, 2024",Candidate Filing Application (original),https://www.portland.gov/auditor/elections/documents/pham-aud-120/download,candidate_filings/2024/pdfs/d3/heart-free-pham/candidate-filing-application-original.pdf,downloaded,candidate_filing_application,Original,Councilor District 3 (2-Year Term),Heart Free Pham Page 2: Candidate Information,,Asian or Asian American | White,,Railroad Conductor,"ESL Teacher, Community Organizer",N/A,"[{""school"": ""University of Puget Sound"", ""last_grade_completed"": ""Senior Year"", ""credential"": ""Bachelor of Science"", ""course_of_study"": ""Biochemistry""}, {""school"": ""Benson Polytechnic High School"", ""last_grade_completed"": ""12th"", ""credential"": ""Diploma"", ""course_of_study"": ""Health Occupations""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d3/heart-free-pham/candidate-filing-application-original.txt,False
2024,3,Jaclyn Smith-Moore,2024|3|jaclyn smith moore,Qualified,"July 17, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/smith-moore-aud-120/download,candidate_filings/2024/pdfs/d3/jaclyn-smith-moore/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 3 (2-Year Term),Jaclyn Smith-Moore Page 2: Candidate Information,https://jaclyn4pdx.com/,White | Page 9: Candidate Information: Demographic Information,,"Senior Web Developer, Paid","Senior Web Developer, Paid",NA,"[{""school"": ""Lakeland Christian Academy"", ""last_grade_completed"": ""12"", ""credential"": ""High School Deploma"", ""course_of_study"": """"}, {""school"": ""Indiana University Purdue University Fort Wayne (IPFW)"", ""last_grade_completed"": """", ""credential"": """", ""course_of_study"": ""Graphic Design""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d3/jaclyn-smith-moore/candidate-filing-application.txt,False
2024,3,John Sweeney,2024|3|john sweeney,Qualified,"August 27, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/sweeney-aud-120/download,candidate_filings/2024/pdfs/d3/john-sweeney/candidate-filing-application.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,ocr_fallback,candidate_filings/2024/extracted_text/d3/john-sweeney/candidate-filing-application.txt,True
2024,3,Jonathan (Jon) Walker,2024|3|jonathan jon walker,Qualified,"August 26, 2024",Candidate Filing Application (as amended),https://www.portland.gov/auditor/elections/documents/john-walker-aud-120-amended-2024/download,candidate_filings/2024/pdfs/d3/jonathan-jon-walker/candidate-filing-application-as-amended.pdf,downloaded,candidate_filing_application,Amendment,Councilor District 3 (2-Year Term),Jonathan (Jon) Walker Page 2: Candidate Information,Walkerforportland.com,White | 3 / 8,,Policy Analyst at the Oregon Health Authority Office of Actuarial and Financial Analytic,NA,NA,"[{""school"": ""Portland State University"", ""last_grade_completed"": ""Masters"", ""credential"": ""Master's Degree"", ""course_of_study"": ""Public Policy""}, {""school"": ""Wesleyan University"", ""last_grade_completed"": """", ""credential"": ""Bachelor's Degree"", ""course_of_study"": ""Chemistry""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d3/jonathan-jon-walker/candidate-filing-application-as-amended.txt,False
2024,3,Jonathan (Jon) Walker,2024|3|jonathan jon walker,Qualified,"August 26, 2024",Candidate Filing Application (original),https://www.portland.gov/auditor/elections/documents/jon-walker-aud-120-2024/download,candidate_filings/2024/pdfs/d3/jonathan-jon-walker/candidate-filing-application-original.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,text_layer,candidate_filings/2024/extracted_text/d3/jonathan-jon-walker/candidate-filing-application-original.txt,True
2024,3,Kezia Wanner,2024|3|kezia wanner,Qualified,"August 21, 2024",Candidate Filing Application (as amended),https://www.portland.gov/auditor/elections/documents/wanner-aud-120-amended/download,candidate_filings/2024/pdfs/d3/kezia-wanner/candidate-filing-application-as-amended.pdf,downloaded,candidate_filing_application,Amendment,Councilor District 3 (2-Year Term),Kezia Wanner Page 2: Candidate Information,Keziaforportland.com,Prefer Not to Answer | Page 9: Candidate Information: Demographic Information,,"Business Administration and Compliance Director, Oregon Department of Emergency Management","Deputy Director, Portland Fire Bureau Assistant City Manager, Newberg Oregon Deputy Director, Multnomah County Sheriff's Office Senior Budget Analyst, City of Portland Budget Office Program Manager/ Analyst, Portland Police Bureau",City of Woodburn City of Newberg City of Portland Multnomah County State of Oregon,"[{""school"": ""California State University Fullerton"", ""last_grade_completed"": ""Masters Degree"", ""credential"": ""Masters Degree"", ""course_of_study"": ""History""}, {""school"": ""University of Oregon"", ""last_grade_completed"": """", ""credential"": ""coursework"", ""course_of_study"": ""History""}, {""school"": ""Portland State Community College"", ""last_grade_completed"": """", ""credential"": ""coursework"", ""course_of_study"": ""Accounting""}, {""school"": ""Saddleback Community College"", ""last_grade_completed"": """", ""credential"": ""Associates Degree"", ""course_of_study"": ""General Studies""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d3/kezia-wanner/candidate-filing-application-as-amended.txt,False
2024,3,Kezia Wanner,2024|3|kezia wanner,Qualified,"August 21, 2024",Candidate Filing Application (original),https://www.portland.gov/auditor/elections/documents/wanner-aud-120-original/download,candidate_filings/2024/pdfs/d3/kezia-wanner/candidate-filing-application-original.pdf,downloaded,candidate_filing_application,Original,Councilor District 3 (2-Year Term),Kezia Wanner Page 2: Candidate Information,,Prefer Not to Answer | Page 9: Candidate Information: Demographic Information,,"Business Administration and Compliance Director, Oregon Department of Emergency Management","Deputy Director, Portland Fire Bureau Assistant City Manager, Newberg Oregon Deputy Director, Multnomah County Sheriff's Office Senior Budget Analyst, City of Portland Budget Office Program Manager/ Analyst, Portland Police Bureau",City of Newberg City of Portland Multnomah County State of Oregon,"[{""school"": ""California State University Fullerton"", ""last_grade_completed"": ""Masters Degree"", ""credential"": ""Masters Degree"", ""course_of_study"": ""History""}, {""school"": ""University of Oregon"", ""last_grade_completed"": """", ""credential"": ""coursework"", ""course_of_study"": ""History""}, {""school"": ""Portland State Community College"", ""last_grade_completed"": """", ""credential"": ""coursework"", ""course_of_study"": ""Accounting""}, {""school"": ""Saddleback Community College"", ""last_grade_completed"": """", ""credential"": ""Associates Degree"", ""course_of_study"": ""General Studies""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d3/kezia-wanner/candidate-filing-application-original.txt,False
2024,3,Luke Zak,2024|3|luke zak,Qualified,"June 5, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/luke-zak-aud-120/download,candidate_filings/2024/pdfs/d3/luke-zak/candidate-filing-application.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,ocr_fallback,candidate_filings/2024/extracted_text/d3/luke-zak/candidate-filing-application.txt,True
2024,3,Mu-Yin Chen (Mollie),2024|3|mu yin chen mollie,Candidacy Withdrawn,"August 12, 2024",Candidate Withdrawal Form,https://www.portland.gov/auditor/elections/documents/chen-withdrawal/download,candidate_filings/2024/pdfs/d3/mu-yin-chen-mollie/candidate-withdrawal-form.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,text_layer,candidate_filings/2024/extracted_text/d3/mu-yin-chen-mollie/candidate-withdrawal-form.txt,True
2024,3,Mu-Yin Chen (Mollie),2024|3|mu yin chen mollie,Candidacy Withdrawn,"August 12, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/chen-aud-120/download,candidate_filings/2024/pdfs/d3/mu-yin-chen-mollie/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 3 (2-Year Term),Mu-Yin Chen (Mollie) Page 2: Candidate Information,,Asian or Asian American | Page 9: Candidate Information: Demographic Information,,Business owner Mu-Yin Jewelry started 2007,Piano Teacher 2005-2008,none,"[{""school"": ""Indiana School of Music"", ""last_grade_completed"": """", ""credential"": ""Masters"", ""course_of_study"": ""master of music""}, {""school"": ""Royal Birmingham Conservatoire"", ""last_grade_completed"": """", ""credential"": ""Bachelors degree"", ""course_of_study"": ""Bachelors in music""}, {""school"": ""National Taiwan University"", ""last_grade_completed"": ""14"", ""credential"": ""incomplete"", ""course_of_study"": """"}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d3/mu-yin-chen-mollie/candidate-filing-application.txt,False
2024,4,Joseph (Joe) Alfone,2024|4|joseph joe alfone,Qualified,"August 20, 2024",Candidate Filing Application (as amended),https://www.portland.gov/auditor/elections/documents/alfone-aud-120-amended/download,candidate_filings/2024/pdfs/d4/joseph-joe-alfone/candidate-filing-application-as-amended.pdf,downloaded,candidate_filing_application,Amendment,Councilor District 4 (2-Year Term),JOSEPH (JOE) ALFONE Page 2: Candidate Information,,"Hispanic, Latino, Latina, or Latinx | White",,Food & Beverage Hourly Wage Attendant Moda Center & Statewide Ballot Access Initiative Canvasser,English as a Second Language (ESL) Teacher for 8 years in People's Republic of China (PRC) and briefly in Russia,1. Elected Junior Class President Riverdale High School New Orleans 2. Candidate Louisiana State University Student Government President 3. Nationwide Ballot Access Canvasser Ralph Nader for President Campaign 4. Candidate Louisiana State Representative District 91 New Orleans 5. Eastern United States National Organizer Ralph Nader for President Campaign,"[{""school"": ""Louisiana State University"", ""last_grade_completed"": ""Bachelor's Degree"", ""credential"": ""Bachelor of General Studies"", ""course_of_study"": ""Political-Science History Sociology""}, {""school"": ""Bridge-Linguatec Denver Colorado"", ""last_grade_completed"": ""ESL Certification"", ""credential"": ""English as a Second Language Certificate"", ""course_of_study"": ""ESL Teacher""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/joseph-joe-alfone/candidate-filing-application-as-amended.txt,False
2024,4,Joseph (Joe) Alfone,2024|4|joseph joe alfone,Qualified,"August 20, 2024",Candidate Filing Application (original),https://www.portland.gov/auditor/elections/documents/alfone-aud-120-original/download,candidate_filings/2024/pdfs/d4/joseph-joe-alfone/candidate-filing-application-original.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Joseph (Joe) Alfone Page 2: Candidate Information,,"Hispanic, Latino, Latina, or Latinx | White",,Food and Beverage Attendant Moda Center & Ballot Access Statewide Initiative Canvasser,English as a Second Language (ESL) Teacher 8 years in China and briefly in Russia,Elected Junior Class President Riverdale High School Ralph Nader for President Ballot Access Canvasser 2004 Candidate State Representative New Orleans 2006 Ralph Nader for President Campaign Organizer 2008,"[{""school"": ""Louisiana State University Baton Rouge"", ""last_grade_completed"": ""Bachelor's Degree"", ""credential"": ""Bachelor of General Studies"", ""course_of_study"": ""Political-Science History Sociology""}, {""school"": ""Bridge-Linguatec Denver"", ""last_grade_completed"": ""ESL Certification"", ""credential"": """", ""course_of_study"": """"}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/joseph-joe-alfone/candidate-filing-application-original.txt,False
2024,4,Eli Arnold,2024|4|eli arnold,Qualified,"June 10, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/eli-arnold-redacted-aud-120/download,candidate_filings/2024/pdfs/d4/eli-arnold/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Eli Arnold Page 2: Candidate Information,www.eliforportland.com,White | Page 9: Candidate Information: Demographic Information,,Police Officer,"Human Intelligence Analysis Cell Team Leader, US Army Blackhawk Pilot, Daffin Heights Community Garden founder",None,"[{""school"": ""Portland State University"", ""last_grade_completed"": """", ""credential"": ""BS"", ""course_of_study"": ""Science""}, {""school"": ""US Army Military Intelligence Center"", ""last_grade_completed"": """", ""credential"": ""Human Intelligence Collector"", ""course_of_study"": """"}, {""school"": ""US Army Aviation Center"", ""last_grade_completed"": """", ""credential"": ""Blackhawk Helicopter Pilot"", ""course_of_study"": """"}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/eli-arnold/candidate-filing-application.txt,False
2024,4,Bob Callahan,2024|4|bob callahan,Qualified,"August 19, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/callahan-aud-120/download,candidate_filings/2024/pdfs/d4/bob-callahan/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Bob Callahan Page 2: Candidate Information,electbobcallahan.com,White | Page 9: Candidate Information: Demographic Information,,councilor and attorney at law,Attorney at Law in Portland since 1988.,NA,"[{""school"": ""Jesuit High School / Portland"", ""last_grade_completed"": ""12"", ""credential"": ""Diploma"", ""course_of_study"": ""General""}, {""school"": ""University of Oregon / Eugene"", ""last_grade_completed"": ""16"", ""credential"": ""B.S. Human Communication"", ""course_of_study"": ""Speech Sciences""}, {""school"": ""Portland State University / Portland"", ""last_grade_completed"": ""19"", ""credential"": ""post graduate"", ""course_of_study"": ""Urban Planning / Land Use Law""}, {""school"": ""Northwestern School of Law / Lewis & Clark College /"", ""last_grade_completed"": ""20"", ""credential"": ""Juris Doctor"", ""course_of_study"": ""Legal Arts""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/bob-callahan/candidate-filing-application.txt,False
2024,4,Patrick Cashman,2024|4|patrick cashman,Qualified,"June 11, 2024",Patrick Cashman,https://www.portland.gov/auditor/elections/documents/patrick-cashman/download,candidate_filings/2024/pdfs/d4/patrick-cashman/patrick-cashman.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Patrick Cashman Page 2: Candidate Information,,Not Listed (please specify): | Apache Helicopter,,"Project Manager, Certified PMP","23 years in the US Marine Corps as an 0302, Infantry Officer","23 years in the US Marine Corps as an 0302, Infantry Officer","[{""school"": ""Marine Corps Command and Staff College"", ""last_grade_completed"": ""Masters Degree"", ""credential"": ""MA"", ""course_of_study"": ""Military Studies""}, {""school"": ""University of Washington"", ""last_grade_completed"": ""Bachelors Degree"", ""credential"": ""BA"", ""course_of_study"": ""History""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/patrick-cashman/patrick-cashman.txt,False
2024,4,Olivia Clark,2024|4|olivia clark,Qualified,"June 5, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/olivia-clark-2024-aud-120-redacted/download,candidate_filings/2024/pdfs/d4/olivia-clark/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Olivia Clark Page 2: Candidate Information,OliviaforPortland.com,White | Page 9: Candidate Information: Demographic Information,,Not Employed,Intergovernmental & Legislative Affairs Director,"Governor John A.Kitzhaber, Intergovernmental Affairs Director Mayor’s office City of Salem, Legislative Director TriMet, Executive Director of Public Affars Oregon Department of Environmental Quality, Legislative Director","[{""school"": ""University of Oregon"", ""last_grade_completed"": ""Graduate School"", ""credential"": ""Master’s Degree"", ""course_of_study"": ""Sociology""}, {""school"": ""University of Redlands"", ""last_grade_completed"": ""College graduate"", ""credential"": ""BA"", ""course_of_study"": ""Sociology""}, {""school"": ""Redlands High School"", ""last_grade_completed"": ""12th"", ""credential"": ""High School"", ""course_of_study"": """"}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/olivia-clark/candidate-filing-application.txt,False
2024,4,Raquel Coyote,2024|4|raquel coyote,Qualified,"August 23, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/raquel-coyote-aud-120-2024/download,candidate_filings/2024/pdfs/d4/raquel-coyote/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Raquel Coyote Page 2: Candidate Information,,"Hispanic, Latino, Latina, or Latinx | White",,Small Business Owner,"Architect, Project Manager Designer Parent",None,"[{""school"": ""PSU"", ""last_grade_completed"": ""Bachelor of Science"", ""credential"": ""B. S."", ""course_of_study"": ""Architecture""}, {""school"": ""California College of Arts & PSU"", ""last_grade_completed"": ""Bachelor of Science"", ""credential"": ""B.S."", ""course_of_study"": ""Fine Art (s) Double Degree Painting & Printmaking""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/raquel-coyote/candidate-filing-application.txt,False
2024,4,Mike DiNapoli,2024|4|mike dinapoli,Qualified,"June 5, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/mike-dinapoli-aud-120/download,candidate_filings/2024/pdfs/d4/mike-dinapoli/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Mike DiNapoli Page 2: Candidate Information,www.MikeDiNapoli.org,"American Indian or Alaskan Native (if selected, a text | your Tribe or Native Corporation, if desired)","American Indian or Alaskan Native (if selected, a text",People's AV | Event Technology Director,"I'm a Utility telecom tradesperson and have worked across the country on our nations telephone, data, radio and television infrastructure systems. I'm also a JourneyLevel low-voltage electrician and service person. In a addition I'm a small business owner and provide technology service support across the region.","Was an appointed Precinct Committee Person for the Washington County Democrats in the early 2000's and was on the Citizen Advisory Board with the City of Hillsboro providing insight and oversight on Conditional Use Permits within the city. Current- I'm an appointed PCP for the Multnomah County Democrats and with the primaries behind us, soon to be an offically elected PCP for Multnomah County.","[{""school"": ""Mount Hood Comm. College [MHCC]"", ""last_grade_completed"": ""Graduated"", ""credential"": ""Associate of Science"", ""course_of_study"": ""Media & Broadcasting""}, {""school"": ""Portland State University"", ""last_grade_completed"": ""11 [Junior]"", ""credential"": ""In progress"", ""course_of_study"": ""Communication and Business""}, {""school"": ""Communications of America"", ""last_grade_completed"": ""Apprenticeship"", ""credential"": ""JourneyPerson Data, Switching and DC Power"", ""course_of_study"": ""Telecom, Radio, Broadcast Infrastucture""}, {""school"": ""IBEW Tested and Training"", ""last_grade_completed"": ""Journeyperson"", ""credential"": ""Licensed Low Voltage Electrician"", ""course_of_study"": ""Data and Telecom""}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/mike-dinapoli/candidate-filing-application.txt,False
2024,4,Kelly Doyle,2024|4|kelly doyle,Qualified,"June 27, 2024",Candidate Filing Application (as amended),https://www.portland.gov/auditor/elections/documents/doyle-aud-120-ammended/download,candidate_filings/2024/pdfs/d4/kelly-doyle/candidate-filing-application-as-amended.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,ocr_fallback,candidate_filings/2024/extracted_text/d4/kelly-doyle/candidate-filing-application-as-amended.txt,True
2024,4,Kelly Doyle,2024|4|kelly doyle,Qualified,"June 27, 2024",Candidate Filing Application (original),https://www.portland.gov/auditor/elections/documents/doyle-aud-120-original-2/download,candidate_filings/2024/pdfs/d4/kelly-doyle/candidate-filing-application-original.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,ocr_fallback,candidate_filings/2024/extracted_text/d4/kelly-doyle/candidate-filing-application-original.txt,True
2024,4,Brandon Farley,2024|4|brandon farley,Qualified,"June 17, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/brandon-farley-aud-120/download,candidate_filings/2024/pdfs/d4/brandon-farley/candidate-filing-application.pdf,downloaded,candidate_filing_application,Original,Councilor District 4 (2-Year Term),Brandon Farley Page 2: Candidate Information,,White | 3 / 8,,Not Employed,None,None,"[{""school"": ""Osceola County Learning Center"", ""last_grade_completed"": ""9th"", ""credential"": ""GED"", ""course_of_study"": """"}]",I have reviewed the above campaign finance,I have reviewed the above State campaign finance,,text_layer,candidate_filings/2024/extracted_text/d4/brandon-farley/candidate-filing-application.txt,False
2024,4,Lisa Freeman,2024|4|lisa freeman,Qualified,"June 13, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/freeman-lisa-aud-120/download,candidate_filings/2024/pdfs/d4/lisa-freeman/candidate-filing-application.pdf,downloaded,unrecognized_or_scanned,,,,,,,,,,,,,,ocr_fallback,candidate_filings/2024/extracted_text/d4/lisa-freeman/candidate-filing-application.txt,True
